383010,275.899
384010,276.225
385010,278.918
386010,291.986
387010,280.784
388010,279.12
389010,281.24
390010,282.72
391010,284.909
392010,282.695
393010,284.718
394010,284.753
395010,282.799
396010,284.055
397010,286.059
398010,287.351
399010,288.245
400010,289.125
401010,292.524
402010,289.576
403010,293.836
404010,291.05
405010,290.922
406010,295.873
407010,297.538
408010,294.745
409010,296.748
410010,293.83
411010,294.626
412010,297.083
413010,295.794
414010,298.041
415010,304.801
416010,299.739
417010,300.427
418010,320.143
419010,345.432
420010,305.714
421010,306.743
422010,321.074
423010,313.623
424010,319.129
425010,322.246
426010,312.56
427010,324.784
428010,315.538
429010,313.762
430010,310.733
431010,337.523
432010,323.577
433010,318.971
434010,320.382
435010,336.148
436010,364.087
437010,544.755
438010,323.889
439010,342.974
440010,431.179
441010,383.963
442010,341.809
443010,340.137
444010,417.898
445010,350.868
446010,346.912
447010,367.41
448010,356.529
449010,330.415
450010,329.615
451010,352.579
452010,333.622
453010,345.148
454010,336.121
455010,356.002
456010,329.911
457010,335.269
458010,331.855
459010,342.042
460010,358.706
461010,335.582
462010,355.965
463010,400.665
464010,396.528
465010,381.937
466010,368.447
467010,366.165
468010,363.177
469010,379.408
470010,365.776
471010,397.626
472010,342.051
473010,342.118
474010,349.801
475010,410.26
476010,457.422
477010,466.541
478010,356.626
479010,469.578
480010,390.266
481010,382.59
482010,371.29
483010,360.874
484010,350.391
485010,352.641
486010,378.11
487010,359.574
488010,357.779
489010,355.289
490010,352.822
491010,355.148
492010,364.461
493010,359.027
494010,357.817
495010,358.056
496010,357.552
497010,360.27
498010,360.576
499010,360.09
500010,361.286
501010,367.779
502010,362.191
503010,418.096
504010,364.258
505010,367.774
506010,362.723
507010,364.776
508010,366.444
509010,367.158
510010,371.1
511010,368.486
512010,369.344
513010,376.685
514010,369.877
515010,371.983
516010,375.52
517010,380.095
518010,371.435
519010,377.367
520010,375.616
521010,377.213
522010,376.892
523010,376.375
524010,380.948
525010,389.062
526010,379.859
527010,380.774
528010,381.211
529010,380.233
530010,382.168
531010,384.601
532010,381.644
533010,384.461
534010,382.849
535010,430.009
536010,392.701
537010,387.915
538010,396.336
539010,390.247
540010,388.345
541010,391.695
542010,392.136
543010,394.582
544010,398.383
545010,392.773
546010,399.753
547010,395.419
548010,395.593
549010,405.886
550010,395.142
551010,398.381
552010,408.154
553010,469.812
554010,487.267
555010,438.08
556010,513.012
557010,470.942
558010,452.907
559010,431.005
560010,422.062
561010,445.979
562010,452.736
563010,462.916
564010,414.209
565010,410.687
566010,407.84
567010,407.876
568010,411.028
569010,419.308
570010,409.966
571010,411.621
572010,411.696
573010,415.066
574010,414.564
575010,417.454
576010,414.864
577010,418.909
578010,416.83
579010,423.334
580010,421.084
581010,424.822
582010,418.509
583010,420.789
584010,421.298
585010,421.955
586010,427.776
587010,421.939
588010,425.849
589010,434.239
590010,424.976
591010,481.388
592010,519.512
593010,433.111
594010,436.24
595010,430.477
596010,428.52
597010,443.346
598010,432.315
599010,430.751
600010,433.529
601010,437.637
602010,437.262
603010,433.549
604010,439.092
605010,447.189
606010,436.18
607010,439.331
608010,439.654
609010,440.321
610010,440.43
611010,442.822
612010,440.559
613010,442.497
614010,442.222
615010,443.425
616010,443.686
617010,444.306
618010,562.026
619010,450.961
620010,448.76
621010,451.669
622010,447.308
623010,454.407
624010,450.794
625010,450.234
626010,452.9
627010,460.764
628010,477.949
629010,455.568
630010,454.045
631010,458.757
632010,458.151
633010,465.42
634010,464.835
635010,457.335
636010,465.699
637010,459.355
638010,464.003
639010,462.236
640010,470.97
641010,463.543
642010,462.162
643010,463.435
644010,468.112
645010,466.098
646010,472.373
647010,465.645
648010,466.924
649010,467.803
650010,467.84
651010,481.416
652010,483.789
653010,471.794
654010,481.78
655010,473.652
656010,476.668
657010,475.692
658010,474.123
659010,513.067
660010,476.865
661010,478.84
662010,486.663
663010,476.732
664010,480.054
665010,483.778
666010,481.307
667010,481.79
668010,483.836
669010,487.351
670010,488.85
671010,486.117
672010,491.441
673010,484.567
674010,484.404
675010,488.031
676010,487.337
677010,491.092
678010,492.301
679010,488.856
680010,490.444
681010,494.147
682010,492.011
683010,493.426
684010,494.47
685010,520.041
686010,495.141
687010,498.327
688010,515.013
689010,498.768
690010,497.479
691010,503.359
692010,502.538
693010,512.505
694010,502.369
695010,505.705
696010,505.786
697010,504.656
698010,500.771
699010,508.527
700010,505.59
701010,504.276
702010,689.906
703010,525.51
704010,510.253
705010,510.068
706010,515.326
707010,512.232
708010,514.938
709010,512.184
710010,514.213
711010,512.091
712010,560.106
713010,513.019
714010,526.802
715010,517.741
716010,515.743
717010,517.845
718010,520.563
719010,522.289
720010,525.186
721010,545.117
722010,523.792
723010,524.899
724010,524.314
725010,524.691
726010,533.929
727010,529.912
728010,559.608
729010,555.752
730010,538.689
731010,531.365
732010,531.016
733010,530.272
734010,532.536
735010,530.613
736010,531.403
737010,563.129
738010,536.428
739010,534.675
740010,541.261
741010,534.151
742010,535.079
743010,543.653
744010,537.833
745010,540.035
746010,548.355
747010,541.355
748010,541.188
749010,539.688
750010,542.644
751010,538.746
752010,544.168
753010,547.792
754010,540.997
755010,574.9
756010,552.861
757010,555.965
758010,545.535
759010,546.447
760010,546.316
761010,548.672
762010,553.917
763010,548.476
764010,550.937
765010,552.578
766010,551.895
767010,552.446
768010,556.795
769010,567.637
770010,556.455
771010,555.624
772010,576.402
773010,575.621
774010,563.52
775010,571.749
776010,570.175
777010,561.275
778010,562.749
779010,562.077
780010,565.202
781010,576.095
782010,605.239
783010,600.832
784010,610.673
785010,605.62
786010,608.69
787010,601.867
788010,653.848
789010,572.736
790010,675.275
791010,612.741
792010,707.685
793010,768.426
794010,649.091
795010,707.446
796010,604.165
797010,710.685
798010,663.456
799010,666.541
800010,623
801010,613.414
802010,610.238
803010,584.15
804010,584.713
805010,584.827
806010,583.562
807010,585.375
808010,585.603
809010,589.914
810010,583.103
811010,583.83
812010,588.095
813010,587.686
814010,589.455
815010,588.256
816010,589.503
817010,597.063
818010,594.009
819010,594.769
820010,593.346
821010,599.074
822010,592.355
823010,609.413
824010,594.468
825010,607.405
826010,598.286
827010,596.97
828010,597.662
829010,614.168
830010,601.978
831010,612.491
832010,599.99
833010,601.794
834010,604.865
835010,605.572
836010,607.922
837010,618.559
838010,607.783
839010,620.701
840010,611.607
841010,610.099
842010,606.843
843010,613.727
844010,613.168
845010,615.641
846010,619.622
847010,614.588
848010,614.678
849010,611.136
850010,614.809
851010,615.941
852010,623.557
853010,615.417
854010,618.971
855010,619.391
856010,625.897
857010,622.096
858010,622.092
859010,623.333
860010,625.629
861010,627.185
862010,624.166
863010,623.093
864010,622.72
865010,648.047
866010,625.006
867010,654.593
868010,624.066
869010,626.474
870010,630.741
871010,631.123
872010,631.068
873010,630.992
874010,642.913
875010,634.356
876010,633.526
877010,634.658
878010,635.365
879010,683.195
880010,636.333
881010,634.143
882010,640.841
883010,636.821
884010,643.099
885010,656.202
886010,650.519
887010,643.707
888010,754.494
889010,726.286
890010,644.87
891010,685.664
892010,644.932
893010,647.183
894010,649.189
895010,645.665
896010,644.704
897010,653.114
898010,648.277
899010,648.27
900010,650.756
901010,714.609
902010,654.154
903010,654.041
904010,655.377
905010,658.241
906010,733.888
907010,655.484
908010,659.312
909010,657.519
910010,660.014
911010,659.895
912010,659.724
913010,658.946
914010,671.567
915010,663.182
916010,661.277
917010,666.163
918010,663.543
919010,684.469
920010,666.685
921010,668.167
922010,667.927
923010,672.909
924010,666.647
925010,675.703
926010,669.85
927010,673.067
928010,672.917
929010,669.561
930010,685.431
931010,677.541
932010,673.976
933010,673.534
934010,676.276
935010,674.182
936010,675.757
937010,683.789
938010,678.99
939010,680.104
940010,680.284
941010,677.808
942010,679.244
943010,689.429
944010,680.798
945010,686.435
946010,683.679
947010,686.722
948010,687.026
949010,687.289
950010,687.613
951010,690.48
952010,691.803
953010,690.329
954010,690.297
955010,694.531
956010,691.523
957010,689.973
958010,692.366
959010,694.265
960010,694.937
961010,704.003
962010,699.405
963010,700.048
964010,701.685
965010,701.382
966010,700.662
967010,700.522
968010,701.206
969010,696.717
970010,713.235
971010,716.081
972010,701.202
973010,701.578
974010,706.137
975010,713.832
976010,756.691
977010,709.653
978010,812.707
979010,835.561
980010,798.091
981010,1040.4
982010,803.575
983010,768.821
984010,748.212
985010,832.916
986010,788.493
987010,845.632
988010,769.739
989010,759.154
990010,757.047
991010,777.528
992010,777.765
993010,812.688
994010,758.883
995010,799.872
996010,722.873
997010,723.874
998010,775.987
999010,809.24
